427,174,blue,1.456114,-0.045066,6.122329
373,175,yellow,0.577962,-0.030197,6.593277
468,181,blue,1.311255,0.045116,3.726635
393,183,yellow,0.511706,0.063101,3.571359
224,184,orange,-1.037183,0.064918,3.174541
341,186,orange,-0.003814,0.074318,2.857087
427,187,yellow,0.702952,0.085100,2.955607
557,187,blue,1.975922,0.094920,3.296639
171,190,orange,-1.161076,0.090944,2.448931
316,194,orange,-0.151843,0.103413,2.142815
377,207,blue,0.153945,0.131552,1.558411
596,233,yellow,0.777827,0.172218,1.098880
