458,175,blue,2.136549,-0.030197,6.593277
531,176,blue,2.657430,-0.009070,5.041918
132,181,yellow,-1.997368,0.041507,3.428504
217,181,blue,-1.236356,0.043236,3.571359
595,182,blue,2.746915,0.058002,3.896028
270,190,blue,-0.501142,0.093618,2.520959
543,193,blue,1.372479,0.111375,2.448931
383,195,blue,0.253775,0.112177,2.197759
147,196,yellow,-1.007796,0.100288,1.863318
201,206,yellow,-0.620121,0.129574,1.587270
4,211,orange,-inf,inf,inf
608,236,yellow,0.784333,0.174668,1.058180
192,248,blue,-0.349332,0.166751,0.840320
