167,173,yellow,-5.198896,-0.108663,10.714076
24,175,yellow,-inf,-inf,inf
264,176,yellow,-1.026059,-0.008566,4.761811
409,176,blue,0.894161,-0.008566,4.761811
136,177,blue,-2.577932,0.004431,4.511189
302,178,yellow,-0.495312,0.016977,4.511189
372,178,blue,0.363756,0.016128,4.285631
549,178,yellow,2.909824,0.018974,5.041918
467,180,yellow,1.496024,0.039965,4.285631
236,181,blue,-1.005739,0.041507,3.428504
413,187,yellow,0.608871,0.088140,3.061164
269,197,blue,-0.411362,0.115515,2.040776
411,200,yellow,0.394563,0.132542,2.040776
585,236,yellow,0.707907,0.172538,1.045276
78,241,blue,-0.675336,0.164946,0.921641
