331,173,blue,-0.166542,-0.057954,5.714174
440,178,yellow,1.381438,0.018974,5.041918
359,179,blue,0.198871,0.026711,4.081553
430,181,yellow,1.004796,0.049413,4.081553
16,183,blue,-inf,inf,inf
311,185,blue,-0.259485,0.071113,3.061164
212,187,blue,-0.907777,0.072586,2.520959
477,188,yellow,1.153722,0.096653,3.061164
326,197,yellow,-0.083863,0.110264,1.948014
206,198,yellow,-0.672805,0.106042,1.785679
624,199,yellow,1.924141,0.152239,2.448931
472,202,blue,0.691386,0.134300,1.904725
614,214,blue,1.225683,0.167999,1.617219
285,217,orange,-0.189623,0.135480,1.207220
509,226,orange,0.525423,0.154795,1.127797
