164,87,0,0
224,90,0,0
269,89,0,0
162,91,1,0
222,93,1,0
267,94,1,0
165,91,2,0
226,93,2,0
271,93,2,0
135,88,3,0
225,93,3,0
275,94,3,0
133,92,4,0
222,98,4,0
272,100,4,0
137,92,5,0
227,98,5,0
277,100,5,0
194,112,6,0
256,97,6,0
186,127,7,0
251,105,7,0
200,128,8,0
260,106,8,0
