184,88,0,0
246,90,0,0
294,91,0,0
182,92,1,0
243,95,1,0
292,96,1,0
186,92,2,0
248,95,2,0
296,96,2,0
157,89,3,0
245,94,3,0
299,95,3,0
155,93,4,0
243,100,4,0
296,101,4,0
159,93,5,0
249,100,5,0
302,102,5,0
214,111,6,0
278,99,6,0
208,124,7,0
273,107,7,0
219,126,8,0
281,107,8,0
