187,123,orange,0.039151,0.083494,0.432892
249,102,orange,0.373100,0.065202,0.857126
268,97,yellow,0.626597,0.055899,1.158278
218,96,yellow,0.331338,0.053820,1.260480
128,90,yellow,-0.363858,0.014273,1.530582
157,88,blue,-0.142401,-0.003352,1.863318
262,92,blue,0.805698,0.032459,1.587270
290,89,blue,1.496225,0.008488,2.255595
