170,87,0,0
231,89,0,0
276,90,0,0
168,91,1,0
229,94,1,0
274,95,1,0
172,91,2,0
233,94,2,0
279,94,2,0
142,88,3,0
231,93,3,0
282,95,3,0
141,93,4,0
229,99,4,0
280,100,4,0
144,93,5,0
233,99,5,0
285,100,5,0
200,112,6,0
263,98,6,0
193,127,7,0
258,105,7,0
206,127,8,0
266,106,8,0
