-1.986204,5.810891
-2.037238,6.779373
-2.326343,4.067624
-2.110343,4.067624
-1.986204,5.810891
-2.326343,4.067624
-2.134343,4.067624
-2.350343,4.067624
1.532071,5.084529
1.472071,5.084529
-2.037238,6.779373
1.412071,5.084529
-2.037238,6.779373
1.731314,8.135247
-1.917633,5.810891
-1.780490,5.810891
