100,177,yellow,-2.616459,0.003827,3.896028
381,178,orange,0.362326,0.012406,3.296639
582,178,blue,3.017541,0.016977,4.511189
290,179,orange,-0.454496,0.020775,3.174541
230,180,yellow,-0.916335,0.027562,2.955607
441,180,blue,0.818028,0.027562,2.955607
31,182,blue,-inf,inf,inf
282,184,yellow,-0.417011,0.051553,2.520959
392,185,blue,0.388470,0.064231,2.764923
543,188,yellow,1.412846,0.079596,2.520959
166,192,blue,-0.950671,0.083177,1.948014
482,208,yellow,0.598144,0.133459,1.530582
117,276,blue,-0.374194,0.165616,0.599389
