116,177,yellow,-1.343704,0.002105,2.142815
299,177,orange,-0.230137,0.001913,1.948014
378,178,orange,0.174107,0.006451,1.714252
566,178,blue,1.574098,0.009487,2.520959
238,180,yellow,-0.493335,0.015986,1.714252
433,180,blue,0.436317,0.015986,1.714252
59,182,blue,-1.463812,0.027740,1.863318
631,183,yellow,1.568489,0.034419,1.948014
287,184,yellow,-0.223905,0.030221,1.477804
523,187,yellow,0.721155,0.041132,1.428543
185,190,blue,-0.504060,0.043014,1.158278
461,202,yellow,0.296773,0.062953,0.892840
182,244,blue,-0.188196,0.079481,0.424320
501,247,yellow,0.192046,0.084698,0.432892
