265,173,yellow,-0.455767,-0.021733,2.142815
372,179,blue,0.134725,0.010388,1.587270
287,182,yellow,-0.216442,0.021267,1.428543
465,183,blue,0.474899,0.024426,1.382461
624,183,blue,1.161119,0.026111,1.477804
328,187,yellow,-0.044628,0.034277,1.190453
217,189,orange,-0.380417,0.037752,1.098880
36,190,orange,-inf,inf,inf
168,205,orange,-0.344607,0.056322,0.714272
336,205,blue,-0.011261,0.058264,0.738902
628,208,yellow,0.588779,0.064429,0.738902
256,232,blue,-0.114472,0.074127,0.481532
615,275,yellow,0.245111,0.088138,0.322228
