295,178,orange,-0.461647,0.013440,3.571359
94,179,yellow,-2.809159,0.026711,4.081553
586,180,blue,2.914339,0.039965,4.285631
288,181,orange,-0.472153,0.038432,3.174541
382,181,orange,0.371494,0.039911,3.296639
227,183,yellow,-0.940994,0.052221,2.955607
443,183,blue,0.864270,0.054086,3.061164
22,184,blue,-inf,inf,inf
279,187,yellow,-0.465421,0.077122,2.678519
393,189,blue,0.361204,0.086607,2.520959
547,191,yellow,1.440890,0.100629,2.520959
159,195,blue,-0.966625,0.097220,1.904725
487,212,yellow,0.587931,0.142834,1.452756
