289,178,blue,-0.312744,0.008064,2.142815
221,181,yellow,-0.652706,0.023584,1.948014
336,187,blue,-0.022522,0.042550,1.477804
591,189,blue,0.959333,0.047494,1.382461
241,191,yellow,-0.342166,0.048877,1.224466
435,192,blue,0.337766,0.055451,1.298676
287,197,yellow,-0.158372,0.059166,1.045276
157,200,orange,-0.477988,0.060508,0.931659
616,220,yellow,0.503369,0.079494,0.659328
294,221,blue,-0.082014,0.076613,0.621106
80,223,orange,-0.415530,0.073662,0.571417
177,263,blue,-0.160686,0.084361,0.351281
