220,173,blue,-0.603280,-0.018110,1.785679
263,173,yellow,-0.492301,-0.022876,2.255595
109,175,blue,-1.154516,-0.008178,1.785679
425,175,orange,0.414768,-0.008178,1.785679
362,178,yellow,0.087347,0.005760,1.530582
417,178,orange,0.333368,0.005973,1.587270
513,179,orange,0.730100,0.010017,1.530582
406,182,yellow,0.240309,0.019938,1.339260
587,183,blue,0.975419,0.025240,1.428543
308,186,blue,-0.105009,0.029336,1.127797
610,212,yellow,0.533398,0.070227,0.714272
265,237,blue,-0.093973,0.074157,0.441818
