288,181,orange,-0.472153,0.038432,3.174541
76,182,yellow,-2.876502,0.058002,3.896028
589,182,blue,2.809614,0.060764,4.081553
281,184,orange,-0.497129,0.060441,2.955607
379,184,orange,0.319419,0.062600,3.061164
216,186,yellow,-0.997031,0.074318,2.857087
442,186,blue,0.798706,0.074318,2.857087
271,191,yellow,-0.454066,0.092470,2.316557
391,192,blue,0.337263,0.104565,2.448931
553,194,yellow,1.400569,0.114903,2.380906
140,199,blue,-0.980147,0.108742,1.749237
495,219,yellow,0.554468,0.152967,1.298676
