580,177,blue,1.895218,0.002806,2.857087
204,181,yellow,-0.744804,0.023584,1.948014
274,181,blue,-0.365576,0.023584,1.948014
323,188,blue,-0.073418,0.045105,1.428543
580,189,blue,0.888384,0.046010,1.339260
224,193,yellow,-0.378432,0.052678,1.158278
424,194,blue,0.281007,0.059093,1.224466
271,200,yellow,-0.186672,0.061853,0.952362
132,203,orange,-0.520148,0.065436,0.892840
611,223,yellow,0.465551,0.080067,0.621106
277,225,blue,-0.103853,0.077879,0.579139
41,228,orange,-0.459141,0.078469,0.549440
140,276,blue,-0.175282,0.086434,0.312820
