390,175,yellow,0.889679,-0.030197,6.593277
445,175,blue,1.542269,-0.024535,5.357038
484,181,blue,1.544219,0.047167,3.896028
249,182,orange,-0.847871,0.049079,3.296639
410,182,yellow,0.710142,0.055480,3.726635
360,185,orange,0.163506,0.073747,3.174541
443,186,yellow,0.834467,0.076881,2.955607
574,187,blue,2.131781,0.094920,3.296639
201,188,orange,-1.014743,0.082008,2.597352
336,192,orange,-0.035305,0.098913,2.316557
394,204,blue,0.245477,0.127848,1.680639
597,227,yellow,0.823093,0.162200,1.158278
