429,182,blue,0.521559,0.031901,2.142815
514,182,yellow,1.285124,0.039876,2.678519
153,184,blue,-0.802292,0.031300,1.530582
503,185,yellow,0.916712,0.047409,2.040776
384,186,blue,0.180993,0.039813,1.530582
299,187,blue,-0.153425,0.037393,1.298676
58,189,yellow,-0.938524,0.040898,1.190453
551,191,yellow,0.924884,0.063359,1.587270
299,196,yellow,-0.129821,0.059144,1.098880
398,196,yellow,0.172728,0.059144,1.098880
539,204,blue,0.547480,0.075817,0.996658
366,210,orange,0.049533,0.067377,0.726378
565,222,orange,0.397619,0.080679,0.639646
