262,183,orange,-0.378916,0.030288,1.714252
354,183,orange,0.053293,0.027043,1.530582
578,184,blue,1.281359,0.039836,1.948014
13,185,yellow,-inf,inf,inf
360,187,orange,0.076115,0.042550,1.477804
251,188,orange,-0.326786,0.041004,1.298676
176,189,yellow,-0.563512,0.042066,1.224466
429,189,blue,0.316096,0.044616,1.298676
237,195,yellow,-0.296489,0.052082,1.020388
373,195,blue,0.093919,0.054686,1.071408
551,198,yellow,0.640304,0.065256,1.098880
70,207,blue,-0.567660,0.063468,0.751865
504,232,yellow,0.242127,0.082467,0.535704
