37,175,yellow,-inf,-inf,inf
175,175,yellow,-4.960524,-0.049070,10.714076
145,177,blue,-2.755021,0.004952,5.041918
18,178,blue,-inf,inf,inf
268,178,yellow,-1.094723,0.020160,5.357038
409,178,blue,0.847100,0.016977,4.511189
511,178,blue,5.051108,0.040320,10.714076
305,179,yellow,-0.483100,0.031163,4.761811
374,181,blue,0.387594,0.051884,4.285631
545,181,yellow,3.234235,0.069178,5.714174
242,182,blue,-1.077875,0.058002,3.896028
465,182,yellow,1.472187,0.063802,4.285631
412,189,yellow,0.622593,0.109061,3.174541
276,198,blue,-0.390215,0.127250,2.142815
409,200,yellow,0.423550,0.146493,2.255595
113,231,blue,-0.664186,0.158003,1.045276
561,231,yellow,0.707128,0.175085,1.158278
