459,179,yellow,1.750844,0.035058,5.357038
514,181,blue,1.713499,0.043236,3.571359
336,183,orange,-0.032657,0.037860,2.142815
303,186,orange,-0.183451,0.044591,1.714252
428,186,orange,0.491047,0.053084,2.040776
474,186,yellow,0.752121,0.053084,2.040776
548,186,blue,1.295490,0.058672,2.255595
503,189,yellow,0.802123,0.061347,1.785679
407,190,orange,0.278896,0.056840,1.530582
635,193,blue,inf,inf,inf
498,197,blue,0.643276,0.083649,1.477804
450,199,blue,0.359280,0.074005,1.190453
593,215,yellow,0.611790,0.093289,0.874618
268,228,blue,-0.112279,0.078469,0.549440
526,257,yellow,0.207474,0.090349,0.404305
