223,175,blue,-3.530290,-0.049070,10.714076
295,179,blue,-0.692470,0.035058,5.357038
457,183,yellow,1.835784,0.100961,5.714174
522,184,yellow,5.378870,0.219099,10.714076
325,185,blue,-0.170798,0.086572,3.726635
413,185,yellow,0.897284,0.104798,4.511189
609,187,yellow,7.971168,0.308488,10.714076
406,189,yellow,0.668686,0.128028,3.726635
266,193,blue,-0.545222,0.118125,2.597352
132,197,blue,-1.109649,0.107814,1.904725
463,198,yellow,0.877788,0.154242,2.597352
277,214,yellow,-0.243972,0.141333,1.360518
94,219,yellow,-0.786564,0.134611,1.142835
473,223,blue,0.497630,0.175386,1.360518
191,262,orange,-0.284684,0.161475,0.680259
570,280,orange,0.419022,0.189512,0.659328
