39,220,blue,-0.931143,0.096731,1.070427
78,228,blue,-0.626601,0.094608,0.830127
210,227,blue,-0.303335,0.092159,0.830127
376,223,blue,0.123331,0.098433,0.992103
209,250,yellow,-0.194590,0.094491,0.528263
494,237,yellow,0.325705,0.096877,0.689428
186,272,orange,-0.170610,0.095344,0.391118
484,252,orange,0.230982,0.096356,0.521490
485,221,orange2,0.465040,0.097327,1.042980
533,218,orange2,0.663794,0.095438,1.129895
590,232,orange2,0.579935,0.096524,0.767476
653,228,orange2,0.832534,0.100778,0.884266
