58,222,blue,-0.945812,0.111879,1.162178
103,225,blue,-0.710344,0.109635,1.042980
214,224,blue,-0.368806,0.106558,1.042980
345,219,blue,0.038188,0.101593,1.162178
227,235,yellow,-0.233153,0.099559,0.739568
426,227,yellow,0.257130,0.105018,0.945959
25,312,orange,-inf,inf,inf
142,268,orange,-0.253005,0.103690,0.446992
222,246,orange,-0.209741,0.106184,0.635566
488,301,orange,0.141195,0.102258,0.310506
440,258,orange,0.161222,0.104250,0.514889
411,235,orange,0.178011,0.105303,0.782235
431,217,orange2,0.353229,0.100478,1.232613
468,217,orange2,0.536552,0.110526,1.355875
498,224,orange2,0.505040,0.106558,1.042980
