52,215,blue,-1.252720,0.113917,1.506527
99,218,blue,-0.805241,0.098165,1.162178
70,252,blue,-0.416624,0.098892,0.535214
287,235,yellow,-0.108143,0.105303,0.782235
491,296,yellow,0.152069,0.103192,0.328034
377,241,orange,0.094119,0.112650,0.739568
513,239,orange,0.405596,0.112373,0.767476
622,243,orange,0.617439,0.114924,0.726361
607,285,orange,0.300702,0.105282,0.373176
108,232,orange2,-0.564655,0.106579,0.847422
225,220,orange2,-0.362873,0.102105,1.129895
246,225,orange2,-0.251034,0.101804,0.968482
