54 221 blue
100 224 blue
213 223 blue
347 220 blue
225 237 yellow
432 228 yellow
129 271 orange
219 246 orange
514 314 orange
451 260 orange
417 236 orange
436 217 orange2
475 217 orange2
506 224 orange2
556 222 orange2
