67,215,blue,-inf,inf,inf
100,219,blue,-0.758471,0.096102,1.099358
203,219,blue,-inf,inf,inf
348,215,blue,0.048473,0.087879,1.162178
215,235,yellow,-0.245921,0.094410,0.701314
439,226,yellow,0.257481,0.089710,0.830127
110,275,orange,-0.242013,0.092575,0.366453
206,246,orange,-0.207344,0.091835,0.549679
424,235,orange,0.183332,0.092810,0.689428
466,264,orange,0.166911,0.094271,0.428171
440,213,orange2,0.374605,0.083405,1.196360
479,209,orange2,0.527775,0.071387,1.232613
512,220,orange2,0.508966,0.087518,0.968482
555,216,orange2,1.206208,0.145262,1.848920
