35,250,blue,-inf,inf,inf
45,221,blue,-1.050407,0.115023,1.232613
244,232,yellow,-0.220070,0.104404,0.830127
151,216,yellow,-0.756670,0.110199,1.402629
409,272,yellow,0.095921,0.105487,0.432726
328,235,orange,-0.014069,0.109515,0.813525
440,235,orange,0.270991,0.116506,0.865452
493,263,orange,0.232885,0.107753,0.496052
525,235,orange,0.488012,0.116506,0.865452
638,265,orange,0.450575,0.112047,0.502176
65,233,orange2,-0.701379,0.113821,0.884266
181,221,orange2,-0.539513,0.111640,1.196360
205,226,orange2,-0.396498,0.112712,1.042980
