45,222,blue,-0.936849,0.105832,1.099358
85,225,blue,-0.635392,0.090974,0.865452
212,224,blue,-0.317901,0.090343,0.884266
367,220,blue,0.101963,0.094251,1.042980
217,245,yellow,-0.200335,0.095368,0.581089
475,234,yellow,0.313640,0.099181,0.753264
30,313,orange,-inf,inf,inf
199,263,orange,-0.177840,0.097096,0.446992
539,298,orange,0.193831,0.102644,0.320285
461,247,orange,0.221110,0.100229,0.589511
469,220,orange2,0.438286,0.099345,1.099358
515,218,orange2,0.639311,0.101052,1.196360
563,229,orange2,0.585033,0.101187,0.865452
621,227,orange2,0.820395,0.107518,0.968482
