61 223 blue
107 226 blue
215 223 blue
344 219 blue
424 226 yellow
228 235 yellow
44 306 orange
149 265 orange
224 244 orange
479 294 orange
436 256 orange
409 234 orange
429 217 orange2
466 215 orange2
495 223 orange2
