57,222,blue,-1.006771,0.118660,1.232613
103,226,blue,-0.692586,0.109894,1.016906
213,224,blue,-0.353742,0.101360,0.992103
345,219,blue,0.039311,0.104582,1.196360
226,237,yellow,-0.227078,0.100277,0.713618
427,228,yellow,0.254013,0.105358,0.924460
16,314,orange,-inf,inf,inf
140,268,orange,-0.252863,0.102563,0.442133
222,246,orange,-0.203385,0.102966,0.616307
495,305,orange,0.145388,0.104329,0.305836
442,257,orange,0.160205,0.100195,0.502176
413,235,orange,0.179181,0.103316,0.767476
432,219,orange2,0.336473,0.101593,1.162178
470,217,orange2,0.563330,0.114337,1.402629
500,224,orange2,0.511194,0.106558,1.042980
