59,222,blue,-0.970101,0.115170,1.196360
105,225,blue,-0.704190,0.109635,1.042980
214,224,blue,-0.368806,0.106558,1.042980
344,220,blue,0.035782,0.108111,1.196360
228,235,yellow,-0.230971,0.099559,0.739568
424,228,yellow,0.245831,0.105358,0.924460
31,309,orange,-inf,inf,inf
145,266,orange,-0.254645,0.103323,0.457036
224,246,orange,-0.209261,0.107869,0.645655
486,299,orange,0.143753,0.103589,0.320285
438,256,orange,0.160212,0.102510,0.521490
410,235,orange,0.175703,0.105303,0.782235
431,217,orange2,0.353229,0.100478,1.232613
468,215,orange2,0.536552,0.102526,1.355875
496,223,orange2,0.498886,0.103481,1.042980
