57 222 blue
103 226 blue
213 224 blue
345 219 blue
226 237 yellow
427 228 yellow
16 314 orange
140 268 orange
222 246 orange
495 305 orange
442 257 orange
413 235 orange
432 219 orange2
470 217 orange2
500 224 orange2
