60,222,blue,-0.938955,0.111879,1.162178
106,225,blue,-0.701114,0.109635,1.042980
215,224,blue,-0.365729,0.106558,1.042980
344,220,blue,0.035782,0.108111,1.196360
228,236,yellow,-0.235249,0.103625,0.753264
424,228,yellow,0.251548,0.107809,0.945959
35,308,orange,-inf,inf,inf
147,266,orange,-0.254812,0.104497,0.462230
224,244,orange,-0.205991,0.102434,0.635566
482,298,orange,0.139973,0.102644,0.320285
437,256,orange,0.160735,0.103841,0.528263
409,235,orange,0.176796,0.107368,0.797573
429,217,orange2,0.368276,0.106960,1.312137
467,216,orange2,0.532552,0.106526,1.355875
495,224,orange2,0.483414,0.103894,1.016906
