43,221,blue,-0.894960,0.097327,1.042980
81,226,blue,-0.632155,0.091579,0.847422
212,226,blue,-0.311137,0.093527,0.865452
371,222,blue,0.108697,0.095507,0.992103
213,248,yellow,-0.198677,0.096380,0.557209
483,236,yellow,0.313975,0.098171,0.713618
194,265,orange,-0.174827,0.094539,0.423711
472,250,orange,0.224008,0.098321,0.549679
568,310,orange,0.199266,0.102665,0.288484
477,220,orange2,0.452015,0.096731,1.070427
524,219,orange2,0.651902,0.101593,1.162178
576,232,orange2,0.581131,0.102315,0.813525
637,229,orange2,0.808368,0.105684,0.903916
