157,87,0,0
218,88,0,0
262,89,0,0
155,91,1,0
216,93,1,0
260,93,1,0
158,91,2,0
219,93,2,0
263,93,2,0
127,88,3,0
218,92,3,0
268,93,3,0
126,93,4,0
216,98,4,0
265,99,4,0
129,93,5,0
220,98,5,0
270,99,5,0
187,113,6,0
249,97,6,0
179,130,7,0
245,105,7,0
194,130,8,0
253,106,8,0
