257,175,blue,0
253,184,blue,0
260,184,blue,0
383,179,blue,0
379,188,blue,0
386,189,blue,0
466,179,blue,0
463,188,blue,0
469,188,blue,0
517,176,blue,0
513,183,blue,0
519,183,blue,0
635,194,blue,0
628,209,blue,0
383,187,yellow,0
378,199,yellow,0
389,199,yellow,0
480,188,yellow,0
475,200,yellow,0
485,200,yellow,0
190,179,yellow,0
186,189,yellow,0
194,189,yellow,0
314,239,orange,0
297,277,orange,0
446,196,orange,0
438,213,orange,0
452,215,orange,0
