606,232,yellow,0.840723,0.175929,1.142835
236,236,blue,-0.292366,0.164513,0.996658
186,198,yellow,-0.926552,0.127250,2.142815
76,212,orange,-1.171908,0.156060,1.587270
400,194,blue,0.377015,0.111798,2.316557
558,194,blue,1.518010,0.121662,2.520959
294,184,blue,-0.365094,0.056542,2.764923
614,184,blue,3.093390,0.083466,4.081553
358,202,blue,0.098448,0.151087,2.142815
488,222,blue,0.602178,0.186395,1.477804
