296,177,1
457,180,0
522,181,0
326,183,1
413,183,0
607,184,0
406,187,0
268,191,1
139,195,1
461,195,0
632,206,0
280,210,0
107,215,0
469,218,1
467,238,1
202,253,2
556,270,2
