22,244,blue,37.423428,-6.555772,-40.676235
123,271,blue,-2.108619,0.816314,3.389686
21,223,yellow,37.543430,-4.035772,-40.676235
173,226,yellow,-3.860686,0.879154,8.135247
356,245,yellow,0.379510,0.953682,5.810891
534,290,yellow,1.715469,0.862555,2.905445
104,222,orange,-6.895857,0.978943,10.169059
186,217,orange,-5.914476,1.105257,13.558745
212,224,orange,-3.655857,1.038943,10.169059
235,216,orange,-5.931715,1.597886,20.338118
268,220,orange,-1.975857,0.918943,10.169059
303,219,orange,-1.234476,1.185257,13.558745
