45,222,blue,-8.665857,0.978943,10.169059
85,225,blue,-5.972686,0.855154,8.135247
212,224,blue,-2.924686,0.831154,8.135247
367,220,blue,0.994143,0.918943,10.169059
217,245,yellow,-1.752929,0.834471,5.084529
475,234,yellow,2.822762,0.892629,6.779373
30,313,orange,36.463428,-14.835772,-40.676235
199,263,orange,-1.618343,0.883577,4.067624
539,298,orange,1.641105,0.869051,2.711749
461,247,orange,1.907071,0.864471,5.084529
469,220,orange2,4.054143,0.918943,10.169059
515,218,orange2,7.245523,1.145257,13.558745
563,229,orange2,5.499314,0.951154,8.135247
621,227,orange2,8.614142,1.128943,10.169059
