35,250,blue,35.863430,-7.275772,-40.676235
45,221,blue,-11.554477,1.265257,13.558745
244,232,yellow,-2.156686,1.023154,8.135247
151,216,yellow,-7.314476,1.065257,13.558745
409,272,yellow,0.819688,0.901434,3.697839
328,235,orange,-0.140686,1.095154,8.135247
440,235,orange,2.547314,1.095154,8.135247
493,263,orange,2.121841,0.981752,4.519582
525,235,orange,4.587314,1.095154,8.135247
638,265,orange,4.055174,1.008419,4.519582
65,233,orange2,-6.452686,1.047154,8.135247
181,221,orange2,-6.114476,1.265257,13.558745
205,226,orange2,-3.865857,1.098943,10.169059
