64,213,blue,32.383430,-2.835772,-40.676235
96,218,blue,-9.514477,1.145257,13.558745
204,221,blue,-3.895857,0.948943,10.169059
353,216,blue,0.574143,0.798943,10.169059
212,238,yellow,-2.089061,0.833682,5.810891
450,227,yellow,2.787314,0.903154,8.135247
89,284,orange,-1.958895,0.757051,2.711749
201,251,orange,-1.771492,0.821752,4.519582
436,237,orange,1.750939,0.816539,5.810891
487,273,orange,1.413582,0.771982,3.128941
450,214,orange2,4.645524,0.985257,13.558745
490,212,orange2,6.245523,0.905257,13.558745
525,221,orange2,-22.936571,-3.795772,-40.676235
570,219,orange2,-28.336571,-3.555772,-40.676235
