396,272,yellow,0.745657,0.991577,4.067624
246,230,yellow,-2.108686,0.975154,8.135247
184,222,yellow,-4.495857,0.978943,10.169059
98,306,blue,-2.021673,0.999698,2.905445
86,238,blue,-4.957238,0.972629,6.779373
