61,223,blue,-10.914476,1.345257,13.558745
107,226,blue,-6.805857,1.098943,10.169059
215,223,blue,-3.565857,1.008943,10.169059
344,219,blue,0.405524,1.185257,13.558745
424,226,yellow,2.704143,1.098943,10.169059
228,235,yellow,-2.117238,0.912629,6.779373
44,306,orange,-2.173964,0.874736,2.542265
149,265,orange,-2.218343,0.907577,4.067624
224,244,orange,-1.883347,0.936539,5.810891
479,294,orange,1.161105,0.837051,2.711749
436,256,orange,1.532071,0.999471,5.084529
409,234,orange,1.803314,1.071154,8.135247
429,217,orange2,3.805524,1.105257,13.558745
466,215,orange2,5.285524,1.025257,13.558745
495,223,orange2,4.834143,1.008943,10.169059
