29,268,blue,36.583427,-9.435772,-40.676235
114,225,yellow,-6.595857,1.068943,10.169059
252,237,yellow,-1.637238,0.952629,6.779373
570,305,yellow,1.771036,0.867236,2.542265
193,224,orange,-4.225857,1.038943,10.169059
280,223,orange,-2.154476,1.345257,13.558745
303,233,orange,-0.740686,1.047154,8.135247
336,219,orange,0.085524,1.185257,13.558745
374,230,orange,0.963314,0.975154,8.135247
419,226,orange,2.554143,1.098943,10.169059
20,220,orange2,37.663429,-3.675772,-40.676235
58,222,orange2,-8.275857,0.978943,10.169059
