53,252,blue,-4.212929,0.939471,5.084529
20,216,blue,37.663429,-3.195772,-40.676235
72,219,blue,-10.474476,1.185257,13.558745
444,282,yellow,1.101381,0.926314,3.389686
265,234,yellow,-1.652686,1.071154,8.135247
173,217,yellow,-6.434476,1.105257,13.558745
350,237,orange,0.322762,0.952629,6.779373
474,236,orange,3.363314,1.119154,8.135247
542,272,orange,2.270597,0.901434,3.697839
569,238,orange,5.643314,1.167154,8.135247
87,231,orange2,-5.924686,0.999154,8.135247
202,221,orange2,-5.274477,1.265257,13.558745
224,226,orange2,-3.295857,1.098943,10.169059
