66,215,blue,32.143429,-3.075772,-40.676235
102,218,blue,-6.955857,0.858943,10.169059
203,219,blue,15.703429,-3.555772,-40.676235
341,216,blue,0.285524,1.065257,13.558745
215,234,yellow,14.263429,-5.355772,-40.676235
429,224,yellow,2.283314,0.831154,8.135247
13,310,orange,38.503429,-14.475772,-40.676235
123,267,orange,-2.108619,0.776314,3.389686
208,244,orange,-1.887929,0.819471,5.084529
414,233,orange,1.602762,0.872629,6.779373
448,259,orange,1.369657,0.835577,4.067624
509,313,orange,1.501184,1.059698,2.905445
431,213,orange2,3.885524,0.945257,13.558745
470,211,orange2,5.445524,0.865257,13.558745
500,219,orange2,4.984143,0.888943,10.169059
542,216,orange2,12.488285,1.597886,20.338118
