35,257,blue,35.863430,-8.115772,-40.676235
98,313,blue,-1.572413,0.824210,2.259791
77,225,yellow,-7.705857,1.068943,10.169059
219,233,yellow,-2.756686,1.047154,8.135247
447,268,yellow,1.357657,0.943577,4.067624
156,224,orange,-5.335857,1.038943,10.169059
240,220,orange,-3.754476,1.225257,13.558745
263,228,orange,-1.700686,0.927154,8.135247
293,218,orange,-1.634476,1.145257,13.558745
328,225,orange,-0.175857,1.068943,10.169059
365,223,orange,0.934143,1.008943,10.169059
13,223,orange2,38.503429,-4.035772,-40.676235
