88,226,blue,-5.900686,0.879154,8.135247
47,220,blue,-8.605857,0.918943,10.169059
213,224,blue,-2.900686,0.831154,8.135247
363,219,blue,0.874143,0.888943,10.169059
219,243,yellow,-1.969061,0.919396,5.810891
464,232,yellow,2.602762,0.852629,6.779373
204,258,orange,-1.558343,0.823577,4.067624
58,304,orange,-1.947260,0.809163,2.392720
450,244,orange,1.990939,0.936539,5.810891
516,287,orange,1.561184,0.836841,2.905445
550,228,orange2,5.187314,0.927154,8.135247
607,226,orange2,8.194142,1.098943,10.169059
462,219,orange2,3.844143,0.888943,10.169059
504,218,orange2,6.805524,1.145257,13.558745
